thread_id,customer_tweet_id,customer_text,customer_created_at,brand_tweet_id,brand_text,brand_created_at,has_further_customer_reply,response_latency_seconds
AmericanAir_2621409,2621410,@AmericanAir I’m on flight 4920 out of philly this morning and our flight attendant is the nicest person I’ve ever met. Cheers! Her name is CeCe.  Fantastic!,Fri Nov 17 15:58:50 +0000 2017,2621409,"@435938 That's #AAwesome! Thanks for letting us know, we'll be sure to share this with her leadership. #AATeam",Fri Nov 17 16:01:34 +0000 2017,False,164.0
AmericanAir_701926,701927,Agreed! And I was an Airport Passenger Service Agent for @AmericanAir. https://t.co/wwSRBzLW5R,Thu Nov 23 15:39:17 +0000 2017,701926,"@287596 We hope you have an amazing Thanksgiving day, Karl!",Thu Nov 23 16:19:49 +0000 2017,False,2432.0
AmericanAir_2681926,2681927,Not quite sure why @AmericanAir decided to put their cabin at a crisp below zero because we all just spent two and a half hours freezing to death,Sun Nov 19 14:38:26 +0000 2017,2681926,@754448 We always want our customers to feel comfy on board and apologize for any chilliness. Feel free to speak with a crew member for assistance.,Sun Nov 19 14:49:40 +0000 2017,False,674.0
AmericanAir_434730,434729,@AmericanAir Ok thanks. Any way I could provide feedback on my call this am?,Tue Oct 10 17:06:44 +0000 2017,434730,"@217851 You're unlimited in space, and welcome to send a DM our way. We'll pass it along to the proper team on your behalf.",Tue Oct 10 17:20:11 +0000 2017,False,807.0
AmericanAir_723587,723588,Great Book + Exit Row = Happy Flyer ✈️👍🏼 @32516 @AmericanAir https://t.co/MVRsrmyCnR,Fri Oct 06 15:57:33 +0000 2017,723587,@293272 Seems like an awesome start so far! #winning,Fri Oct 06 16:13:51 +0000 2017,False,978.0
AmericanAir_884170,884168,@AmericanAir The #SocialMedia team must have more info than the gate agents.  They just indicated they did not know the reason for the delay.,Fri Oct 20 22:22:32 +0000 2017,884170,"@329968 Our latest update is showing an estimated departure time of 4:30p. If you haven't already, sign up here: https://t.co/h88H9iXqqT",Fri Oct 20 22:51:14 +0000 2017,False,1722.0
AmericanAir_2924128,2924129,@AmericanAir 3 hours at the gate. WTF,Wed Nov 29 02:34:05 +0000 2017,2924128,@365632 We have you backing out now! You'll be wheels up shortly.,Wed Nov 29 02:53:44 +0000 2017,False,1179.0
AmericanAir_2615480,2615481,@AmericanAir you guys have got to stop with blasting these 6am credit card applications. Flying this airline actually sucks.,Fri Nov 17 13:53:20 +0000 2017,2615480,"@170318 We want every customer to have the opportunity to hear about the great benefits the card offers, Matt. Thanks for your feedback.",Fri Nov 17 14:03:23 +0000 2017,False,603.0
AmericanAir_1025084,1025082,"@AmericanAir I would assume so. However, not my case. all 7 luggage we chex was delayed. Connection flight was 2 gate apart
Case: AA-17PHAM-K54M22",Mon Oct 23 01:41:24 +0000 2017,1025084,"@362561 Hmm, that's weird. If you haven't received your bag yet, please DM your six letter record locator.",Mon Oct 23 03:29:18 +0000 2017,False,6474.0
AmericanAir_2664159,2664160,@AmericanAir how is it the passenger fault the the flight is delayed?!? And on top of the y’all want to give us an attitude and shut the doors on a customers face!!! By far the worst experience I’ve had!,Sat Nov 25 23:28:56 +0000 2017,2664159,@750698 We're not always able to hold flights. We're very sorry for the extra travel time this caused you.,Sat Nov 25 23:29:35 +0000 2017,False,39.0
AmericanAir_1016931,1016932,@AmericanAir I made it! ❤️☺️❤️,Mon Oct 23 00:16:31 +0000 2017,1016931,"@360611 We're glad to see you made it! Time to sit back, relax and our crew will take great care of you.",Mon Oct 23 01:00:07 +0000 2017,False,2616.0
AmericanAir_719491,719490,@AmericanAir Her name is Sara !! And she is lovely 😁🙃,Sat Nov 25 09:23:46 +0000 2017,719491,@292190 Great! Please DM your record locator. We want to brighten Sara's day with your sweet comments.,Sat Nov 25 09:26:35 +0000 2017,False,169.0
AmericanAir_2239080,2239081,Special thank you to @AmericanAir very own Patty A out of Phoenix. Her customer service yesterday was outstanding!,Fri Nov 10 14:19:02 +0000 2017,2239080,"@652879 Patty is an #AAllstar, Kimberly. Please follow and DM your record locator and we'll forward her your praises.",Fri Nov 10 14:35:40 +0000 2017,False,998.0
AmericanAir_740489,740490,@AmericanAir we’ve tried to hold on from the destruction of hurricane Maria but it’s getting to be too much with no end in sight.,Wed Oct 11 13:33:11 +0000 2017,740489,"@297095 We're sorry, We're unable to accet pit bull breeds on our aircrafts. Click here for more info https://t.co/c1YOFtZqfR.",Wed Oct 11 13:36:40 +0000 2017,False,209.0
AmericanAir_964944,964945,@AmericanAir making missed connections happen daily!!!! #alwayslate #neverontime,Wed Oct 11 15:31:48 +0000 2017,964944,@132540 Our apologies for the extended wait. We'll have you going as quickly as we can.,Wed Oct 11 15:47:16 +0000 2017,False,928.0
AmericanAir_2056489,2056490,Is the @AmericanAir #airpass worth it? Discuss! cc: @271304 @608193 @392325,Fri Oct 06 20:04:39 +0000 2017,2056489,"@608192 The AAirpass gives you the flexibility to go when you need to, Farryn. For more details, please check here: https://t.co/6uyfwGkTxQ",Fri Oct 06 20:39:29 +0000 2017,False,2090.0
AmericanAir_2614511,2614512,Flying has become a Greyhound bus experience. CC: @AmericanAir,Fri Nov 17 13:36:08 +0000 2017,2614511,@739090 We want your experience to be terrific and you sound disappointed. Please let us know how we can assist.,Fri Nov 17 13:40:51 +0000 2017,False,283.0
AmericanAir_247216,247217,@AmericanAir How can I get my miles without fax? I don’t have access to a fax machine.,Thu Oct 05 15:35:04 +0000 2017,247216,@174729 We can look in to this for you! Please DM your ticket and account number with a follow.,Thu Oct 05 15:45:08 +0000 2017,False,604.0
AmericanAir_1225121,1225122,@AmericanAir On AA69. accidentally left bags in Concourse E admirals club. gate agents (Arman) rude. need help urgently. put bag on aa1147,Mon Oct 16 00:23:48 +0000 2017,1225121,"@407420 Please meet us in DMs, we'd like to provide more information.",Mon Oct 16 00:43:37 +0000 2017,False,1189.0
AmericanAir_2275123,2275124,"@661737 @AmericanAir @116450 Thanks for the correction, Stacia!",Sat Nov 11 06:29:08 +0000 2017,2275123,"@661736 We're looking forward to a bigger and better 2018 with you, Jerry!",Sat Nov 11 06:59:28 +0000 2017,False,1820.0
AmericanAir_271322,271323,"you can imagine how much we paid for a ticket in @AmericanAir we are treated like this, shame / AA 951 JFK",Fri Oct 06 02:36:14 +0000 2017,271322,@180740 We want all our customers to feel valued and our apologies again for the rudeness you encountered.,Fri Oct 06 02:40:57 +0000 2017,False,283.0
AmericanAir_1185228,1185226,"@AmericanAir My wheels aren’t up - I gave up and now my bag is in NY and my 5:45AM flight is now $1,414 one way?! What on earth has happened to this airlines?",Wed Oct 25 02:04:44 +0000 2017,1185228,@398687 We do see you booked on the earliest flight in the morning. Please see our baggage team when you arrive for your bag.,Wed Oct 25 02:12:42 +0000 2017,False,478.0
AmericanAir_1285793,1285794,Here's the response you didn't see from yesterday @AmericanAir https://t.co/7cu4WH0DXA,Thu Oct 26 18:20:52 +0000 2017,1285793,"@175755 Thanks, give us some time to review this and then we'll respond back with more info in DMs.",Thu Oct 26 18:37:07 +0000 2017,False,975.0
AmericanAir_1641074,1641075,Just labored thru 3time zones to save job all bc @AmericanAir cancelled 109_UK..status?EP?1K?thx-a-lot!,Sun Nov 05 23:00:19 +0000 2017,1641074,@501696 We're very sorry for the extra travel time. Please DM your record locator if you need rebooking.,Sun Nov 05 23:58:26 +0000 2017,False,3487.0
AmericanAir_1943392,1943393,@AmericanAir Thank you for getting back to me too. Also as a side note the flight crew of 5377 are fantastic,Mon Oct 30 02:07:30 +0000 2017,1943392,@148699 Let us know once you get to your destination and we'll look into this further. We'll pass along your kind words to our crew! #AATeam,Mon Oct 30 02:51:14 +0000 2017,False,2624.0
AmericanAir_1194167,1194168,Not only did @AmericanAir jst have bad customer service. They LIED and pulled every blk person to the side this shit pathetic @AmericanAir,Wed Oct 25 01:35:53 +0000 2017,1194167,@400601 American Airlines does not tolerate discrimination of any kind. Please Direct Message us with details.,Wed Oct 25 01:39:30 +0000 2017,False,217.0
AmericanAir_2802704,2802705,"@AmericanAir Got my ticket, y’all good",Wed Nov 22 01:17:18 +0000 2017,2802704,@517076 Sounds good. We're always here for you in case you need us.,Wed Nov 22 01:25:46 +0000 2017,False,508.0
AmericanAir_2752918,2752919,@AmericanAir gate agent at CLT C5 right now is one of the most disinterested and uninspired people I’ve met.,Tue Nov 21 00:40:42 +0000 2017,2752918,@770646 Our team is expected to be courteous and respectful at all times. They're happy to assist with any inquiries you may have.,Tue Nov 21 01:07:31 +0000 2017,False,1609.0
AmericanAir_611771,611772,Happy Thanksgiving to @AmericanAir #AnnetteHernandez #JulieRath and the rest of the #AmericanArlines family. My flight was on time and FLAWLESS! #Round1,Wed Nov 22 12:48:07 +0000 2017,611771,@265466 Cheers to that! We're happy to hear we're off to a #flawless start and it's a pleasure to share the skies with you. #HappyThanksgiving,Wed Nov 22 13:00:58 +0000 2017,False,771.0
AmericanAir_1037206,1037207,"Over an hour later I have my bag, the nightmare is over, @AmericanAir can suck it, and I'll remain a Delta loyalist. Off to bed with sick me https://t.co/b4E0DODMkO",Mon Oct 23 01:57:37 +0000 2017,1037206,"@365368 Feeling under the weather is never fun and we understand. This isn't the norm for us so please DM your record locator, Mica.",Mon Oct 23 02:04:14 +0000 2017,False,397.0
AmericanAir_2299126,2299127,Just boarded my flight on @AmericanAir to Atlanta! Picked up some special edition @232395 100th year anniversary Magazines for Dec 2017  &amp; Jan 2018 issues. 2018 Fromt cover featuring @15262 &amp; December 2017 featuring @119341 ! https://t.co/ad8tMIjchk,Sun Nov 12 15:25:35 +0000 2017,2299126,"@667345 It's great to have you on board with us again! Nice shoes, by the way.",Sun Nov 12 15:32:48 +0000 2017,False,433.0
AmericanAir_1947428,1947429,Good flight to Spain on @AmericanAir. But can't print my @120637 boarding pass. Sad,Mon Oct 30 13:28:05 +0000 2017,1947428,"@520901 We're glad you had a wonderful experience with our #AATeam! No worries, our oneworld partner can print them at any of their check-in desks.",Mon Oct 30 13:39:47 +0000 2017,False,702.0
AmericanAir_384901,384899,@AmericanAir Thank you. This is my 5th flight this week on an @AmericanAir A321 carrying the exact same bag on board. Nothing inconsistent on my end!,Mon Oct 09 11:47:16 +0000 2017,384901,"@207124 We'd like to share this with our leadership team, please share your record locator via DM so we may do so.",Mon Oct 09 11:50:55 +0000 2017,False,219.0
AmericanAir_908642,908643,That’s not even mentioning the fact that @AmericanAir is sending me from Miami to Nassau (40 min away) via Charlotte overnight (!!).,Sat Oct 21 02:35:18 +0000 2017,908642,"@335806 We're sorry for the changes to your travel plans, Ash. Please DM your record locator, we'll take a peek.",Sat Oct 21 02:51:48 +0000 2017,False,990.0
AmericanAir_705549,705550,"@AmericanAir especially since there's no reason you can't refund money if I don't get off the standby list, except desire to steal.",Thu Nov 23 18:04:42 +0000 2017,705549,@288667 If we delayed you there shouldn't be an extra charge. Please DM us for a closer look.,Thu Nov 23 19:02:11 +0000 2017,False,3449.0
AmericanAir_403708,403706,@AmericanAir Thank you! Form submitted.,Mon Oct 09 20:59:25 +0000 2017,403708,"@211556 Of course, they'll be in contact if anything is found.",Mon Oct 09 21:02:27 +0000 2017,False,182.0
AmericanAir_2574128,2574129,"Missed flight 1st time in life today. Awesome @AmericanAir team totally fixed it, understanding, sympathetic.",Thu Nov 16 20:04:47 +0000 2017,2574128,"@729974 Aww, your record is still spotless with us, Ahmed. We're happy to hear our #AATeam had an #AAwesome bedside manner today.",Thu Nov 16 20:19:41 +0000 2017,False,894.0
AmericanAir_964938,964939,Shout to to @AmericanAir for those $49 round trip flights to Chicago. Just booked the whole team. Lets work!,Wed Oct 11 15:54:51 +0000 2017,964938,"@349032 Thanks for the shout-out, Andrew. We're glad we can take you and your whole team to Chicago for some work and fun!",Wed Oct 11 15:57:30 +0000 2017,False,159.0
AmericanAir_441699,441698,@AmericanAir I have just cancelled a flight and it looks like the number of miles re-instated isn't correct.  Can you please help with this?,Tue Oct 10 17:48:44 +0000 2017,441699,@219748 We can take a look for you. Please follow and share the canceled reservation code with us.,Tue Oct 10 17:55:52 +0000 2017,False,428.0
AmericanAir_872980,872981,@AmericanAir Hugh Kudos to the gate agent at DFW E37 for F2870 for helping those passengers make their connection to MLU!,Fri Oct 20 20:05:36 +0000 2017,872980,@327256 Our #AATeam likes using those mAAgic wands when at all possible! We're so glad they could help!,Fri Oct 20 20:38:55 +0000 2017,False,1999.0
AmericanAir_2307164,2307165,@AmericanAir flight is delayed because flight attendants aren’t available? Your airline is a fucking joke,Mon Nov 13 00:40:30 +0000 2017,2307164,"@669295 Our Flight Attendants may be delayed for many reasons, what's your flight number so we can get you an update.",Mon Nov 13 01:02:14 +0000 2017,False,1304.0
AmericanAir_1746296,1746297,This may be my first time stealing an @AmericanAir magazine. I mean dahhhhhmmmnnnnnn. #GameofThrones #Aquaman https://t.co/3D24DTkLTV,Tue Nov 07 15:20:58 +0000 2017,1746296,@526488 Are you #fangirling Libby? #hubbahubba,Tue Nov 07 15:26:49 +0000 2017,False,351.0
AmericanAir_2635062,2635063,"Love that @AmericanAir has soy creamer in the Admirals Club, but it should be in-flight, too! Can you please add #vegan creamer to EVERY American Air experience?",Fri Nov 17 19:16:51 +0000 2017,2635062,@743154 We're always looking for ways to better serve everyone and we really appreciate this suggestion. We'll forward it along.,Fri Nov 17 19:35:45 +0000 2017,False,1134.0
AmericanAir_1265930,1265931,@AmericanAir Will a COPY work? https://t.co/FxMyfvnqDG,Thu Oct 26 12:35:32 +0000 2017,1265930,@410656 Anyone under 18 years old isn't required to travel with ID within the US. https://t.co/I3cQi4sHqD,Thu Oct 26 12:44:22 +0000 2017,False,530.0
AmericanAir_2471787,2471788,BIG shoutout of THANKS to all the #GreatestFlyers joining me on the @AmericanAir #AAdventure today! Be sure to get this sticker from the mobile app and use it often while messaging friends and family--you earned it! https://t.co/X4lFsEYPxw,Wed Nov 15 12:03:45 +0000 2017,2471787,"@344323 Have a wonderful and adventures day, Captain Tim!",Wed Nov 15 12:06:53 +0000 2017,False,188.0
